,user_id,timestamp,converted
173771,945606,2017-01-10 09:32:30.670622,0
212744,875104,2017-01-07 07:10:55.722116,1
290981,938571,2017-01-03 02:05:14.069532,0
179783,815946,2017-01-22 19:15:25.546546,0
223087,770732,2017-01-17 08:45:30.559479,1
131796,835541,2017-01-24 13:27:55.552065,0
11630,850468,2017-01-16 16:50:40.442491,0
193769,790674,2017-01-10 05:08:19.077488,0
175338,849424,2017-01-23 07:01:02.679444,0
35190,702029,2017-01-22 19:18:34.326833,0
183951,938780,2017-01-13 21:58:37.769927,1
167719,874540,2017-01-14 09:07:52.235202,0
26662,861046,2017-01-21 13:30:43.014814,1
9129,747717,2017-01-22 03:21:00.897760,1
31265,679017,2017-01-17 22:43:35.880677,0
152517,709220,2017-01-14 19:59:27.482158,0
65839,693018,2017-01-05 10:49:57.489925,0
68097,711642,2017-01-04 16:52:36.240101,0
103454,667847,2017-01-17 08:15:03.775742,0
248308,704271,2017-01-09 19:59:45.939160,0
172498,646554,2017-01-13 19:56:12.896861,0
6957,718287,2017-01-14 07:27:20.778091,0
181802,933490,2017-01-07 20:13:40.122414,0
43370,749018,2017-01-24 05:52:49.070403,0
164479,889287,2017-01-09 18:44:54.698478,1
206122,748746,2017-01-11 23:55:10.385007,0
215755,927512,2017-01-09 07:43:49.746254,0
198183,681650,2017-01-17 15:05:14.813961,0
27164,666812,2017-01-19 18:24:36.942609,0
41686,703710,2017-01-10 20:55:52.094250,0
228814,906100,2017-01-16 02:53:31.975770,0
78130,839162,2017-01-20 10:27:31.620666,0
147963,926200,2017-01-09 12:58:49.929072,0
254488,699588,2017-01-18 05:13:01.771183,0
67281,930482,2017-01-10 14:23:15.607016,0
284082,744818,2017-01-12 09:30:37.640769,1
16758,663197,2017-01-10 23:16:15.719782,0
27837,873227,2017-01-23 18:26:07.211172,0
108891,715904,2017-01-16 01:43:48.033382,0
235717,840458,2017-01-04 14:32:05.219443,1
13939,845927,2017-01-20 14:30:06.042461,0
248259,757475,2017-01-14 19:35:27.843897,0
155704,875099,2017-01-16 14:38:26.745186,0
217966,768032,2017-01-03 23:25:18.769965,0
141022,635294,2017-01-14 10:34:41.577480,0
66967,715143,2017-01-21 13:18:05.004894,0
40188,896832,2017-01-11 10:57:56.010972,0
77437,896727,2017-01-21 10:47:21.983328,0
109993,672327,2017-01-04 14:56:23.383600,0
24028,650600,2017-01-09 13:38:17.691039,0
264867,635778,2017-01-23 12:36:38.282631,0
230192,870406,2017-01-15 19:40:20.444025,0
4889,719611,2017-01-12 16:19:20.662520,0
89919,650159,2017-01-20 08:11:51.803394,1
65079,846289,2017-01-06 19:08:49.260932,0
56763,888104,2017-01-17 01:26:34.910450,0
181420,744601,2017-01-03 12:48:00.393299,0
154991,697553,2017-01-22 16:45:57.429234,0
249971,636168,2017-01-10 17:41:24.104500,1
276461,653756,2017-01-15 01:30:11.681031,0
201690,745782,2017-01-12 16:12:26.251867,0
44975,840864,2017-01-23 00:26:49.023460,0
104962,802745,2017-01-17 18:07:55.764630,1
293376,663758,2017-01-15 07:42:00.597853,0
264011,652006,2017-01-11 08:57:19.491403,0
4425,842008,2017-01-18 18:42:47.489705,0
182711,818121,2017-01-22 20:54:31.212368,0
65142,780917,2017-01-23 20:58:41.300196,0
134980,833152,2017-01-21 11:17:34.400688,0
193692,917951,2017-01-08 19:19:35.304808,0
222384,766874,2017-01-11 10:33:53.225549,0
197336,935495,2017-01-23 00:43:57.024061,0
243081,870625,2017-01-20 16:04:34.334990,0
5017,736061,2017-01-18 13:45:59.232755,0
187596,837778,2017-01-10 00:55:10.982248,1
117697,932811,2017-01-12 07:14:30.713266,0
53237,718309,2017-01-07 13:33:22.876961,0
37006,682322,2017-01-19 07:08:38.875772,1
90345,822476,2017-01-22 10:17:35.585444,0
201156,854632,2017-01-03 22:12:49.148774,0
63516,878969,2017-01-19 21:57:38.002108,0
259444,690254,2017-01-21 18:21:07.834277,0
50350,655637,2017-01-22 02:35:43.140119,1
228803,853144,2017-01-17 16:17:21.985438,0
260681,925856,2017-01-10 23:28:56.010686,0
108548,737691,2017-01-23 23:14:04.973973,0
164383,841892,2017-01-12 22:42:07.236139,0
118005,904553,2017-01-11 22:31:18.614810,0
233505,832845,2017-01-11 07:11:11.743254,0
283511,883160,2017-01-06 10:34:45.181446,1
217470,840058,2017-01-05 03:41:28.508808,0
280099,674417,2017-01-20 16:49:29.677043,1
136865,920495,2017-01-23 12:45:17.057001,1
34326,782252,2017-01-05 06:31:12.449231,0
79372,669005,2017-01-21 01:18:09.750360,0
196314,701659,2017-01-05 06:08:55.356269,0
87057,657619,2017-01-10 20:40:53.281146,1
224803,784145,2017-01-07 14:14:36.019579,0
27056,855266,2017-01-13 11:39:16.860071,0
45374,719222,2017-01-13 14:43:17.599277,0
99350,674741,2017-01-22 06:22:54.377175,0
24308,942262,2017-01-20 02:30:20.637810,1
61367,843316,2017-01-15 06:05:48.937779,0
202071,929172,2017-01-20 04:00:55.801903,1
169010,735779,2017-01-19 19:18:59.931588,0
71551,925477,2017-01-06 13:06:23.248719,1
261482,850049,2017-01-11 01:08:33.783317,0
182739,879969,2017-01-22 10:52:42.030804,0
1216,815407,2017-01-15 11:31:26.727769,0
203888,757139,2017-01-09 17:26:45.016513,1
78889,939677,2017-01-05 22:51:44.381927,0
223699,831309,2017-01-16 19:05:40.181027,0
237325,790498,2017-01-24 04:31:36.186105,0
167046,937113,2017-01-08 16:49:40.229484,0
290162,942747,2017-01-24 07:03:41.220689,0
94043,813203,2017-01-16 20:32:30.169908,0
286693,662941,2017-01-04 13:25:28.737916,0
276608,862119,2017-01-21 06:32:33.806384,0
172305,744378,2017-01-21 03:19:38.126809,0
164021,895977,2017-01-10 03:24:29.020105,0
53486,913013,2017-01-06 16:59:26.567769,0
70479,735762,2017-01-04 07:22:32.525254,0
101283,921646,2017-01-22 14:21:39.591283,1
248612,638017,2017-01-15 07:56:40.614980,0
233906,748539,2017-01-05 15:02:37.020033,1
192708,905098,2017-01-03 23:15:16.634306,1
205543,929918,2017-01-17 11:54:50.658049,0
146857,854536,2017-01-12 00:00:32.855658,1
264388,800874,2017-01-18 17:11:17.518551,0
155538,651030,2017-01-07 20:56:15.008271,0
129225,698898,2017-01-14 22:09:14.138889,0
156828,755310,2017-01-12 00:32:51.006374,1
250458,944610,2017-01-08 05:52:58.549774,0
48988,817194,2017-01-12 22:35:23.112204,1
275233,731978,2017-01-14 08:30:08.881539,0
246551,843740,2017-01-10 16:31:38.545346,0
84064,780553,2017-01-12 07:23:38.265461,0
125340,799675,2017-01-13 07:58:00.664164,0
52409,897345,2017-01-24 08:01:23.298373,0
3392,886123,2017-01-08 09:03:59.359344,0
231505,765167,2017-01-13 19:23:25.329434,0
281750,721284,2017-01-17 12:49:46.931886,0
158038,676671,2017-01-24 13:29:38.447844,0
123575,703239,2017-01-12 12:43:21.782381,0
272292,658224,2017-01-22 07:09:34.209822,0
39294,732238,2017-01-07 17:30:47.741116,0
123583,793527,2017-01-07 00:12:21.157813,1
241744,719531,2017-01-14 21:35:44.543790,0
67245,901771,2017-01-18 19:18:50.930994,0
275419,712687,2017-01-03 07:23:56.506043,0
70136,764783,2017-01-19 14:25:28.629232,0
266884,818540,2017-01-23 23:08:25.899443,0
28125,815519,2017-01-07 19:19:02.776173,0
269402,718018,2017-01-03 06:28:26.061449,0
205472,855087,2017-01-23 06:24:10.998852,0
272773,932364,2017-01-03 01:23:50.041728,1
67683,846544,2017-01-19 18:44:19.390621,0
143187,729756,2017-01-06 21:49:34.487774,1
110914,891844,2017-01-07 06:43:57.452840,0
244611,656978,2017-01-13 00:32:58.279056,0
294410,922488,2017-01-10 03:52:27.580217,0
89571,840769,2017-01-11 05:47:13.536843,0
206110,781730,2017-01-06 13:40:54.152831,0
280551,882872,2017-01-10 13:54:37.711791,0
188924,847925,2017-01-18 08:56:13.368350,1
92933,797813,2017-01-22 06:14:39.224341,0
72800,662303,2017-01-07 21:44:43.667480,0
62182,653646,2017-01-12 07:50:37.432155,0
142827,913998,2017-01-14 10:39:37.305571,0
77063,940159,2017-01-15 10:23:55.072599,0
10533,860776,2017-01-16 06:18:06.898185,0
37717,656130,2017-01-07 05:48:49.232827,0
143545,858462,2017-01-04 19:49:37.550623,0
55496,753256,2017-01-03 17:08:43.675945,0
232343,875840,2017-01-11 13:08:41.930824,0
261634,911820,2017-01-03 01:09:09.561537,0
102576,639290,2017-01-19 16:58:46.267135,0
77083,900543,2017-01-08 05:56:31.645054,1
289005,755189,2017-01-20 12:13:47.962161,0
81736,823171,2017-01-13 18:04:05.816796,0
153698,675060,2017-01-03 06:33:51.165164,0
206586,943020,2017-01-20 08:16:55.385209,0
190813,674595,2017-01-09 15:10:01.113744,0
169900,881840,2017-01-02 22:03:49.187722,1
59467,878713,2017-01-07 12:36:36.564083,0
246199,770291,2017-01-03 16:34:17.168321,0
222938,907057,2017-01-08 06:04:58.774794,0
137564,905977,2017-01-18 04:31:47.395995,0
224740,944417,2017-01-14 09:40:04.411937,0
164406,675315,2017-01-08 09:34:29.648306,0
189245,781304,2017-01-23 15:46:09.265156,1
79963,748681,2017-01-03 10:36:09.738261,0
5838,682966,2017-01-02 17:07:00.702731,0
292964,788384,2017-01-12 08:53:32.078913,0
270090,934967,2017-01-04 09:34:28.597531,1
144291,688167,2017-01-24 13:13:53.315295,0
264649,691682,2017-01-19 12:05:25.312915,0
238314,855328,2017-01-14 15:39:37.355745,0
230737,708915,2017-01-23 06:39:32.982113,0
282708,922140,2017-01-12 17:53:52.769182,0
67680,907661,2017-01-05 10:52:07.249604,0
230252,781323,2017-01-15 14:40:51.502846,1
55333,825524,2017-01-13 10:04:10.157814,0
120822,922146,2017-01-06 01:11:38.308191,0
87412,641467,2017-01-20 07:46:45.304800,0
156956,636808,2017-01-20 16:08:34.644468,0
251088,717373,2017-01-14 18:12:06.194322,0
86650,666197,2017-01-19 20:16:08.007117,0
147509,741377,2017-01-19 20:49:48.551399,0
28913,706360,2017-01-22 05:52:56.400079,0
90052,842498,2017-01-06 17:09:47.176480,0
191190,821414,2017-01-10 14:14:57.283624,0
117125,713901,2017-01-21 10:32:51.295000,0
177210,713158,2017-01-08 17:16:13.840930,0
35145,939047,2017-01-11 18:23:28.843717,0
232731,937196,2017-01-19 14:02:59.985839,0
40606,668141,2017-01-20 02:11:38.610238,0
157676,756896,2017-01-14 23:15:11.242930,0
270601,681156,2017-01-16 21:38:17.675916,0
165572,828544,2017-01-05 06:08:32.303023,0
67091,899676,2017-01-16 20:41:24.895367,0
205590,768966,2017-01-07 15:15:36.777290,0
229286,758568,2017-01-10 18:29:32.630545,0
166192,827359,2017-01-13 08:51:14.518525,0
270382,631222,2017-01-19 04:09:24.503200,0
223735,740672,2017-01-18 05:39:56.552216,0
226273,674372,2017-01-18 23:07:25.738442,0
12246,894006,2017-01-21 14:22:36.728312,0
73925,800249,2017-01-03 19:26:45.856506,0
217162,839660,2017-01-16 21:46:46.843173,0
39091,823617,2017-01-21 23:43:36.784198,0
198693,945253,2017-01-03 10:14:34.661226,0
292270,900404,2017-01-05 21:52:23.210615,0
177774,642581,2017-01-10 08:02:21.403793,0
56469,812654,2017-01-18 02:36:27.544039,0
96134,829184,2017-01-04 09:47:16.435351,1
135574,827231,2017-01-11 20:37:32.649047,0
11130,689414,2017-01-24 12:09:42.231393,0
81448,842703,2017-01-15 14:16:08.233978,0
75776,930114,2017-01-09 13:29:32.973011,0
112380,938718,2017-01-22 07:13:09.669109,0
195238,632689,2017-01-20 02:57:40.422819,0
283059,928995,2017-01-22 08:53:40.208044,0
182199,869150,2017-01-12 04:28:15.746468,0
63359,659206,2017-01-20 13:40:36.589656,1
146782,686305,2017-01-19 19:53:07.606370,0
148307,728761,2017-01-03 19:59:41.680365,0
269430,760654,2017-01-17 17:58:45.301945,0
89793,652448,2017-01-22 13:10:03.489743,0
222451,635104,2017-01-21 19:37:46.521871,0
155483,715627,2017-01-14 21:07:35.474437,0
275449,794122,2017-01-21 14:09:53.563047,1
163218,778351,2017-01-10 19:41:44.801825,0
116086,869720,2017-01-09 18:04:12.344307,0
33890,841477,2017-01-20 23:41:32.417973,0
6447,812938,2017-01-10 14:42:52.827441,0
211364,797809,2017-01-11 23:37:58.484141,0
223873,876863,2017-01-17 00:36:50.628784,0
285601,797264,2017-01-06 23:35:04.675795,0
111181,654938,2017-01-04 09:09:17.969478,0
158921,892440,2017-01-03 06:50:50.372761,0
146650,903920,2017-01-24 03:32:44.145750,1
206790,916338,2017-01-09 09:18:15.750418,0
121201,912311,2017-01-03 19:30:39.923951,0
244030,906704,2017-01-02 14:22:39.938587,0
148240,697954,2017-01-03 09:03:44.334747,0
190412,943973,2017-01-18 18:16:54.036899,0
8941,925863,2017-01-17 13:19:53.324929,0
191072,885544,2017-01-17 21:29:25.009087,0
55305,741874,2017-01-06 04:30:50.022150,0
200943,703715,2017-01-13 01:51:13.235807,0
47589,730252,2017-01-04 12:12:47.924495,0
229785,645027,2017-01-20 12:23:28.379207,0
191534,711849,2017-01-16 07:43:52.670337,0
217833,937722,2017-01-19 11:33:07.954965,0
130462,787866,2017-01-08 14:50:59.832234,0
172570,931389,2017-01-22 12:42:48.430261,1
243801,804291,2017-01-15 22:34:12.364455,0
273344,720402,2017-01-18 16:57:09.505435,0
71259,825662,2017-01-16 14:46:16.429462,0
234805,682056,2017-01-04 20:01:33.079353,0
50551,807728,2017-01-23 11:58:00.764288,0
124164,880359,2017-01-14 04:02:23.138423,0
40856,691204,2017-01-11 23:17:09.178430,0
204131,772984,2017-01-10 19:37:53.909255,0
12900,696134,2017-01-22 05:26:35.330618,0
212288,662826,2017-01-23 09:07:40.644377,0
85961,776257,2017-01-15 15:22:15.324774,0
24078,681133,2017-01-20 19:04:51.017264,0
149752,726995,2017-01-15 21:31:52.260714,0
128182,757740,2017-01-18 09:17:09.516672,1
251866,693538,2017-01-11 06:32:40.697009,0
147757,889201,2017-01-09 06:57:13.707299,0
98945,829696,2017-01-11 02:48:42.774880,0
21825,694925,2017-01-18 21:56:37.144017,0
233091,887057,2017-01-03 17:48:31.335722,0
124099,880079,2017-01-13 02:46:50.551092,0
137702,831152,2017-01-07 04:25:52.288603,0
199636,940932,2017-01-06 02:10:56.453064,0
213653,891839,2017-01-04 19:55:08.080448,0
255043,808174,2017-01-19 05:50:35.867292,1
127803,846644,2017-01-11 04:49:05.147654,1
133842,849261,2017-01-18 08:47:13.559902,0
260856,733869,2017-01-03 11:42:15.061612,0
91871,890126,2017-01-04 07:00:01.325778,0
174972,735157,2017-01-18 23:01:14.441683,0
213152,797586,2017-01-18 16:13:18.228771,0
262732,864673,2017-01-15 09:47:31.726072,0
231933,841276,2017-01-05 20:07:24.013120,0
149347,841693,2017-01-15 18:12:57.965362,0
64792,700985,2017-01-18 16:00:54.193027,0
203123,701060,2017-01-19 16:01:56.155888,0
214363,658721,2017-01-19 06:08:51.147146,0
48674,835132,2017-01-15 17:22:40.657726,0
103728,906110,2017-01-23 23:57:03.534850,0
82028,765850,2017-01-22 02:34:51.630552,0
64595,679205,2017-01-21 08:14:08.970343,0
117919,867671,2017-01-23 22:50:55.919858,1
26914,909054,2017-01-08 04:22:58.650306,0
152546,847173,2017-01-12 00:28:39.302747,0
290163,757493,2017-01-19 22:32:42.145235,0
37692,933027,2017-01-18 10:59:50.990422,0
167020,655177,2017-01-03 07:24:56.236416,0
55777,811268,2017-01-21 23:48:42.956330,0
122209,834310,2017-01-13 11:04:21.122465,0
206741,830024,2017-01-06 18:23:00.861436,0
272155,935853,2017-01-16 00:25:50.515278,0
116355,907006,2017-01-20 14:50:09.192439,0
16509,885154,2017-01-04 13:59:21.368226,0
76225,821903,2017-01-13 01:15:47.827834,0
253780,847211,2017-01-05 18:52:30.470863,0
76838,733967,2017-01-13 08:19:16.698826,0
212457,784936,2017-01-18 09:10:49.910690,0
175518,926500,2017-01-02 15:54:53.004045,0
220128,719530,2017-01-03 15:11:00.930161,0
124670,836398,2017-01-04 09:39:14.947485,1
189133,832082,2017-01-07 20:55:15.031636,0
38198,789816,2017-01-21 03:26:44.437117,0
38270,798685,2017-01-23 16:05:45.201405,0
171757,686870,2017-01-09 11:51:07.061764,1
22906,630869,2017-01-17 07:51:13.777105,0
178399,880249,2017-01-16 17:34:16.122896,0
90680,654859,2017-01-04 08:37:24.476620,0
238588,896686,2017-01-14 15:20:42.508751,0
166559,801475,2017-01-19 05:51:52.441048,1
27099,846501,2017-01-09 03:21:39.471070,0
34362,748957,2017-01-17 17:01:10.054460,0
175855,731775,2017-01-14 22:24:03.223854,0
53894,753373,2017-01-08 00:54:40.326622,0
31595,941630,2017-01-07 18:36:08.074301,1
43530,829975,2017-01-18 04:57:49.759514,0
17349,897669,2017-01-22 23:46:41.902535,0
69956,773960,2017-01-17 07:45:15.920058,1
1178,746270,2017-01-17 13:48:59.653917,0
197681,775308,2017-01-09 19:29:11.705809,0
98331,821084,2017-01-16 04:37:48.631567,0
261456,758540,2017-01-03 15:30:46.148800,0
289336,856883,2017-01-06 20:59:58.065948,1
283114,858856,2017-01-16 06:51:53.399839,0
52589,887688,2017-01-24 04:17:59.551320,0
222665,692251,2017-01-13 21:11:28.701439,0
124113,751011,2017-01-09 06:16:31.044474,0
144277,756001,2017-01-17 06:14:26.292837,1
75323,784870,2017-01-13 17:43:25.618925,0
245089,648052,2017-01-12 19:18:03.537284,0
256564,719793,2017-01-22 20:21:05.570852,1
76975,924272,2017-01-10 10:22:56.982609,0
248072,690745,2017-01-17 17:01:15.430856,0
72124,937377,2017-01-14 11:01:03.461725,1
85652,660397,2017-01-17 21:31:42.617716,0
166133,689137,2017-01-23 04:35:51.954879,0
102357,879539,2017-01-21 05:48:48.125494,0
78984,738804,2017-01-10 12:02:42.165386,0
197267,807841,2017-01-04 22:59:04.241599,0
180644,761019,2017-01-15 17:00:52.292220,1
92314,798549,2017-01-03 05:55:11.820449,0
34666,860040,2017-01-02 18:45:05.762135,0
232875,721684,2017-01-10 15:55:43.136792,0
11635,653501,2017-01-09 16:51:27.139564,0
171828,781130,2017-01-19 18:09:21.562331,0
118888,799545,2017-01-03 23:51:17.470904,0
204571,678605,2017-01-22 10:12:14.123373,0
56020,636957,2017-01-04 08:21:37.803668,0
191217,690600,2017-01-07 21:14:11.087448,0
143254,781332,2017-01-19 11:57:59.518727,0
71289,765130,2017-01-13 14:41:41.670343,0
115490,754190,2017-01-21 09:22:59.297731,0
137549,892415,2017-01-10 19:08:52.350965,0
77193,830636,2017-01-15 02:17:01.717654,0
104333,753255,2017-01-12 14:37:41.104402,0
237386,774527,2017-01-04 01:32:48.785752,0
61192,721824,2017-01-10 08:49:21.215026,0
271735,812789,2017-01-22 21:41:30.793404,0
161645,929680,2017-01-11 00:55:05.491975,0
221267,915747,2017-01-17 12:56:26.453133,0
138257,838942,2017-01-10 02:45:34.537954,0
233221,831821,2017-01-17 19:42:15.013533,0
147856,897787,2017-01-22 22:11:52.927618,0
130139,675064,2017-01-18 05:03:05.215867,0
242818,899260,2017-01-14 06:39:12.207986,0
190229,756231,2017-01-22 18:11:20.207924,0
147769,912416,2017-01-05 14:13:14.629022,1
116077,794640,2017-01-20 04:53:23.023523,0
272194,635490,2017-01-24 00:00:09.886226,0
104538,734231,2017-01-21 00:33:16.749767,0
136937,692922,2017-01-24 10:20:41.464111,0
202929,901505,2017-01-21 09:44:16.548798,0
115708,873411,2017-01-21 05:01:39.701772,0
186447,726969,2017-01-11 23:53:15.924941,0
216478,835044,2017-01-15 06:41:15.117390,0
121403,705749,2017-01-03 21:19:59.309213,0
8890,894109,2017-01-12 06:27:34.289965,1
225910,891926,2017-01-04 14:45:36.176011,0
83512,788388,2017-01-17 02:37:22.030888,0
153422,643114,2017-01-13 08:41:03.926093,0
198344,921023,2017-01-12 21:12:44.868923,0
190962,890472,2017-01-06 19:24:34.825204,0
219993,896010,2017-01-17 08:02:00.316695,0
68041,824741,2017-01-19 10:14:10.018776,0
234687,838196,2017-01-16 01:31:58.279741,0
213112,631519,2017-01-19 11:13:57.955355,0
142648,860358,2017-01-22 22:55:05.368623,1
210910,924811,2017-01-17 23:29:56.309581,0
72659,826094,2017-01-10 03:41:45.242548,0
291373,743580,2017-01-23 07:58:21.542279,0
163472,719667,2017-01-19 21:39:27.862464,1
46103,853049,2017-01-23 04:14:29.937830,1
104553,832330,2017-01-12 15:54:37.615075,0
88216,764339,2017-01-08 06:50:00.952549,0
62221,842270,2017-01-18 20:43:03.183784,0
226886,756114,2017-01-18 14:18:06.850885,0
229720,749831,2017-01-16 07:47:52.214350,0
250787,711345,2017-01-03 00:30:34.487626,0
139438,631433,2017-01-11 01:55:04.071065,0
149289,752963,2017-01-04 13:18:46.669489,0
180170,801367,2017-01-05 05:07:58.806466,0
94093,667585,2017-01-09 04:23:37.793619,0
164482,776767,2017-01-22 13:09:08.027478,1
126936,778884,2017-01-14 15:54:39.684483,0
123525,923890,2017-01-17 21:03:14.686168,1
114811,770302,2017-01-18 19:35:46.504790,0
233059,700067,2017-01-19 21:40:17.353761,0
190988,681847,2017-01-24 12:20:31.257519,0
16295,903236,2017-01-15 05:35:11.799368,0
53579,686496,2017-01-14 13:45:21.373658,0
7794,809657,2017-01-15 14:12:48.547920,1
61261,837871,2017-01-16 22:50:23.071811,0
159567,720486,2017-01-20 18:31:18.425201,0
179630,795931,2017-01-22 23:13:16.848160,0
128452,823991,2017-01-07 17:07:26.223116,0
1411,663109,2017-01-04 14:27:04.262445,0
269974,779065,2017-01-16 17:29:48.086752,0
89731,788223,2017-01-16 01:00:12.550432,0
247543,813846,2017-01-06 10:49:08.680592,0
71433,834735,2017-01-04 10:50:25.294578,0
281972,816528,2017-01-18 13:49:30.118928,0
127571,841473,2017-01-12 09:44:30.157225,0
158763,642234,2017-01-06 21:31:39.799947,0
210043,886031,2017-01-12 18:53:12.204298,0
269443,908753,2017-01-24 07:57:19.565850,0
213419,660716,2017-01-07 11:01:54.458167,0
292143,809272,2017-01-17 14:46:01.334559,1
239300,678079,2017-01-22 18:17:20.880364,0
106702,901261,2017-01-06 12:39:15.947975,0
232228,915304,2017-01-22 18:24:17.622558,0
288140,644450,2017-01-23 19:54:55.930286,0
109297,904627,2017-01-19 22:33:12.951146,0
40617,659594,2017-01-21 13:52:29.539327,0
179785,841715,2017-01-23 01:19:00.172700,0
111099,869514,2017-01-23 02:59:03.168942,0
72877,850012,2017-01-24 08:08:27.966140,0
67058,764397,2017-01-22 11:29:34.738401,0
207860,755328,2017-01-22 04:59:18.567819,0
86328,895045,2017-01-07 19:04:52.084342,0
256049,719828,2017-01-03 11:31:47.671479,1
268520,780284,2017-01-18 06:55:49.829482,0
118965,720642,2017-01-07 13:34:38.843636,0
91070,687980,2017-01-16 17:34:30.874308,1
63864,774801,2017-01-24 03:33:27.339475,0
120627,903775,2017-01-17 01:24:35.655514,0
262345,687107,2017-01-04 07:15:31.006002,0
137554,656773,2017-01-05 00:35:01.490463,0
288653,659043,2017-01-04 14:36:39.123468,0
86176,800813,2017-01-17 14:03:44.699350,0
264849,728350,2017-01-14 22:37:22.275394,0
24926,788622,2017-01-20 17:48:31.321886,0
109698,675218,2017-01-09 06:55:04.613086,0
290441,744965,2017-01-08 08:31:44.635592,0
143913,933410,2017-01-15 23:11:06.693584,0
113826,757460,2017-01-05 00:17:46.440352,0
160827,689124,2017-01-06 07:58:41.666158,0
18,650559,2017-01-24 11:55:51.084801,0
289320,857934,2017-01-09 11:33:07.116102,0
168734,728673,2017-01-03 10:43:58.873090,0
21216,915718,2017-01-05 07:48:00.452967,0
239185,837911,2017-01-06 05:57:13.167654,0
155874,933877,2017-01-09 10:49:25.989696,0
141312,813921,2017-01-21 07:48:03.562816,0
239465,860477,2017-01-14 14:00:06.776780,0
144962,650399,2017-01-10 23:13:30.040858,0
72334,724815,2017-01-19 04:54:43.792277,0
279046,934763,2017-01-14 13:32:38.280795,0
206977,825946,2017-01-06 13:30:47.680073,0
182090,694831,2017-01-07 13:25:00.603638,0
215978,866668,2017-01-24 10:25:19.965053,0
72297,643302,2017-01-05 23:49:05.257354,0
15499,731414,2017-01-19 19:49:58.265569,0
187991,666772,2017-01-22 06:26:11.187782,0
135195,678069,2017-01-05 22:42:31.344533,1
129307,910518,2017-01-15 15:51:55.773558,0
32885,642193,2017-01-22 19:51:39.476297,0
92081,667689,2017-01-19 10:16:57.331729,0
246166,833381,2017-01-22 01:33:13.132647,0
282531,846845,2017-01-08 01:04:24.221535,0
243877,695975,2017-01-19 18:02:53.742500,0
283647,636057,2017-01-08 12:23:04.701507,0
129639,830522,2017-01-07 03:24:09.329285,0
272024,651036,2017-01-23 07:40:30.490895,1
217172,831336,2017-01-20 03:41:40.941131,0
131063,823483,2017-01-16 05:15:33.218659,1
5913,746968,2017-01-04 23:56:03.372201,0
164304,867766,2017-01-12 20:47:23.504272,0
241072,827218,2017-01-15 07:41:52.132239,0
187941,944220,2017-01-20 08:54:37.741496,0
133066,918229,2017-01-16 21:01:01.098298,0
223158,761098,2017-01-21 20:44:09.276412,0
73091,834537,2017-01-17 12:00:13.211100,0
144672,768708,2017-01-03 01:46:19.368447,0
48620,701813,2017-01-12 14:58:10.978423,0
118520,909274,2017-01-11 11:40:46.144155,0
206829,741034,2017-01-15 18:07:27.090971,1
173073,825716,2017-01-07 09:57:49.783021,0
169863,838493,2017-01-22 18:21:55.320719,0
2143,723331,2017-01-14 19:57:57.438671,0
160523,942531,2017-01-04 00:26:59.518041,0
179376,804304,2017-01-13 14:07:48.828416,0
217077,875748,2017-01-08 03:20:01.966336,0
262254,724824,2017-01-23 18:09:35.121666,0
110925,923060,2017-01-09 13:56:41.438371,0
194383,907369,2017-01-19 16:46:58.711628,0
294214,664129,2017-01-05 03:02:21.674488,0
271958,797825,2017-01-21 07:39:13.017230,0
289325,747595,2017-01-11 07:41:05.702261,0
7440,902831,2017-01-08 14:48:31.274459,0
286597,731503,2017-01-07 06:04:00.330289,0
146399,633353,2017-01-05 19:29:48.911281,0
179025,829329,2017-01-24 06:02:19.097960,0
15795,630876,2017-01-19 23:04:49.320605,0
220532,640206,2017-01-23 22:48:35.925311,0
140585,665618,2017-01-19 14:23:44.618721,0
210981,754074,2017-01-04 14:51:40.245840,0
170707,848735,2017-01-22 17:12:01.789061,0
23866,770946,2017-01-07 07:24:52.838780,0
282692,830963,2017-01-03 02:13:01.012449,0
238658,712758,2017-01-06 15:16:13.679652,0
245671,770803,2017-01-05 18:22:55.116835,0
203435,802039,2017-01-09 10:36:25.062163,1
99057,782365,2017-01-12 05:06:43.385198,0
63715,819810,2017-01-18 18:23:05.906771,1
16825,720038,2017-01-21 10:54:27.347122,0
28491,800113,2017-01-15 00:24:48.786227,0
162519,907323,2017-01-02 21:32:57.956415,0
240644,739992,2017-01-02 18:53:46.430729,0
212668,729965,2017-01-22 12:46:08.434915,0
113157,637077,2017-01-07 10:10:01.606681,0
58871,897453,2017-01-10 06:26:22.695185,1
20524,831754,2017-01-06 22:56:50.465780,0
101616,674493,2017-01-14 21:03:32.734518,0
145276,795635,2017-01-10 06:00:12.668305,0
37389,900731,2017-01-12 07:24:01.436387,0
187525,736965,2017-01-18 23:07:59.087861,0
262209,891498,2017-01-10 04:42:23.864014,0
158924,826849,2017-01-16 01:56:39.120765,0
285858,816781,2017-01-11 02:37:19.986381,1
289012,793379,2017-01-17 18:29:01.041265,0
52568,929512,2017-01-15 10:12:20.649662,0
268342,873122,2017-01-09 03:49:53.440248,0
183215,911671,2017-01-24 10:30:40.530292,0
92234,839395,2017-01-11 17:00:41.633010,0
166605,904228,2017-01-19 17:05:16.227939,1
112787,811834,2017-01-15 18:50:55.937021,0
150691,928856,2017-01-03 01:10:49.931200,0
